Time,Untitled 16,Untitled 17,Untitled 18,Flow,Set to (mL/min),Time0
02/13/20 11:45 AM,1.121425,0.824706,503.220961,198,300,08:44:56 PM
02/13/20 11:50 AM,0.673998,0.157909,503.216043,198,300,08:49:59 PM
02/13/20 11:55 AM,0.755709,0.553266,503.516823,198,300,08:54:59 PM
02/13/20 12:00 PM,-0.027427,0,508.457974,198,300,08:59:59 PM
02/13/20 12:05 PM,-0.039645,0,492.41665,198,300,09:04:59 PM
02/13/20 12:10 PM,-0.041687,0,503.562719,198,300,09:09:57 PM
02/13/20 12:15 PM,-0.041265,0,500.844225,198,300,09:14:59 PM
02/13/20 12:20 PM,-0.041642,0,502.651364,216,300,09:19:59 PM
02/13/20 12:25 PM,-0.041399,0,503.585667,198,300,09:24:56 PM
02/13/20 12:30 PM,-0.040776,0.460424,497.030794,198,300,09:29:58 PM
02/13/20 12:35 PM,-0.039544,0.244387,499.694377,198,300,09:34:59 PM
02/13/20 12:40 PM,-0.041625,0.012942,501.544133,198,300,09:39:56 PM
02/13/20 12:45 PM,-0.041583,0.274874,499.665692,198,300,09:44:58 PM
02/13/20 12:50 PM,0.908859,1.286872,502.122745,198,300,09:49:57 PM
02/13/20 12:55 PM,0.900208,1.935311,494.675368,198,300,09:54:55 PM
02/13/20 01:00 PM,-0.006322,0,490.220218,198,300,09:59:57 PM
02/13/20 01:05 PM,-0.041651,0,3979.668482,180,300,10:05:01 PM
02/13/20 01:10 PM,-0.041743,0,3984.703883,198,300,10:09:59 PM
02/13/20 01:15 PM,-0.039239,0,501.800656,198,300,10:14:59 PM
02/13/20 01:20 PM,-0.041658,0,498.476505,198,300,10:20:01 PM
02/13/20 01:25 PM,-0.041612,0.257759,499.178052,198,300,10:24:56 PM
02/13/20 01:30 PM,-0.041317,0.610827,500.206605,198,300,10:30:00 PM
02/13/20 01:35 PM,-0.041756,0.091224,500.493452,198,300,10:34:59 PM
02/13/20 01:40 PM,0.896772,1.306801,500.749156,198,300,10:39:58 PM
02/13/20 01:45 PM,0.981712,1.314997,507.261411,180,300,10:44:58 PM
02/13/20 01:50 PM,1.627643,0.631152,498.763353,198,300,10:49:59 PM
02/13/20 01:55 PM,4.493586,0.215142,504.80108,180,300,10:55:01 PM
02/13/20 02:00 PM,-0.022785,0,499.500141,198,300,10:59:58 PM
02/13/20 02:05 PM,-0.041733,0,3983.6196,180,300,11:04:59 PM
02/13/20 02:10 PM,-0.041048,0,502.783314,198,300,11:09:57 PM
02/13/20 02:15 PM,-0.039324,0,499.354258,180,300,11:14:56 PM
02/13/20 02:20 PM,-0.041576,0,499.357536,180,300,11:20:01 PM
02/13/20 02:25 PM,-0.041658,0,502.58252,180,300,11:25:00 PM
02/13/20 02:30 PM,-0.041284,0,504.491285,198,300,11:29:57 PM
02/13/20 02:35 PM,-0.041832,0,501.027808,180,300,11:34:59 PM
02/13/20 02:40 PM,-0.039566,0,504.729778,180,300,11:39:57 PM
02/13/20 02:45 PM,-0.041438,0.214352,506.213189,180,300,11:44:57 PM
02/13/20 02:50 PM,-0.041507,0.518574,497.119307,180,300,11:49:56 PM
02/13/20 02:55 PM,-0.041488,0.529392,499.440312,198,300,11:55:00 PM
02/13/20 03:00 PM,-0.041524,0,507.027835,198,300,24:00:00
02/13/20 03:05 PM,-0.041278,0,503.255382,180,300,24:04:58
02/13/20 03:10 PM,-0.041533,0,500.991747,180,300,24:09:58
02/13/20 03:15 PM,-0.041399,0,498.738766,180,300,24:15:00
02/13/20 03:20 PM,-0.041606,0,494.63357,180,300,24:20:00
02/13/20 03:25 PM,-0.041179,0,499.529645,180,300,24:24:58
02/13/20 03:30 PM,-0.041399,0,501.75722,180,300,24:29:57
02/13/20 03:35 PM,-0.041642,0,498.142123,180,300,24:35:01
02/13/20 03:40 PM,-0.041602,0,496.815249,180,300,24:39:59
02/13/20 03:45 PM,-0.041458,0,503.175065,180,300,24:44:56
02/13/20 03:50 PM,-0.041547,0,501.839995,180,300,24:49:58
02/13/20 03:55 PM,-0.040776,0,500.57295,198,300,24:54:59
02/13/20 04:00 PM,-0.041586,0,499.913201,180,300,24:59:55
02/13/20 04:05 PM,-0.041501,0,3966.799689,180,300,25:04:58
02/13/20 04:10 PM,-0.041569,0,493.161633,198,300,25:09:58
02/13/20 04:15 PM,-0.041248,0,490.712776,198,300,25:14:58
02/13/20 04:20 PM,-0.041294,0,503.593043,180,300,25:19:59
02/13/20 04:25 PM,-0.041288,0,509.257868,198,300,25:24:58
02/13/20 04:30 PM,-0.040619,0,499.253452,198,300,25:29:56
02/13/20 04:35 PM,-0.041655,0,499.995977,180,300,25:34:55
02/13/20 04:40 PM,-0.041606,0,501.08026,180,300,25:40:00
02/13/20 04:45 PM,-0.040435,0,504.774034,198,300,25:44:57
02/13/20 04:50 PM,-0.041074,0,500.725389,180,300,25:50:00
02/13/20 04:55 PM,-0.041055,0,503.154576,180,300,25:54:58
02/13/20 05:00 PM,-0.041383,0,510.197908,180,300,25:59:59
02/13/20 05:05 PM,-0.041707,0,3954.285768,198,300,26:04:55
02/13/20 05:10 PM,-0.040911,0,497.557774,180,300,26:09:56
02/13/20 05:15 PM,-0.041474,0,505.172342,180,300,26:14:55
02/13/20 05:20 PM,-0.041235,0,507.004887,180,300,26:20:00
02/13/20 05:25 PM,-0.041763,0,505.823896,180,300,26:24:57
02/13/20 05:30 PM,-0.041553,0,512.820513,180,300,26:29:57
02/13/20 05:35 PM,-0.041609,0,500.599176,180,300,26:34:55
02/13/20 05:40 PM,-0.04152,0,504.982204,180,300,26:39:59
02/13/20 05:45 PM,-0.041668,0,497.980669,180,300,26:45:00
02/13/20 05:50 PM,-0.041707,0,3060.056303,180,300,26:49:56
02/13/20 05:55 PM,-0.041773,0,506.584451,180,300,26:54:58
02/13/20 06:00 PM,-0.041455,0,505.113334,180,300,27:00:00
02/13/20 06:05 PM,-0.041094,0,506.989316,180,300,27:04:57
02/13/20 06:10 PM,-0.04155,0,3986.247121,180,300,27:09:58
02/13/20 06:15 PM,-0.041432,0,501.972765,198,300,27:15:00
02/13/20 06:20 PM,-0.041583,0,504.610941,198,300,27:19:55
02/13/20 06:25 PM,-0.041445,0,504.357696,180,300,27:24:55
02/13/20 06:30 PM,-0.041556,0,501.449064,180,300,27:29:57
02/13/20 06:35 PM,-0.040701,0,508.198172,198,300,27:35:00
02/13/20 06:40 PM,-0.036665,0,505.746857,180,300,27:39:56
02/13/20 06:45 PM,-0.041412,0,499.466538,180,300,27:45:00
02/13/20 06:50 PM,-0.041563,0,503.180802,180,300,27:49:55
02/13/20 06:55 PM,-0.041347,0,500.649169,180,300,27:54:54
02/13/20 07:00 PM,-0.039763,1.038107,487.119808,198,300,27:59:57
02/13/20 07:05 PM,0.334427,0.426057,502.635792,198,300,28:04:56
02/13/20 07:10 PM,-0.039406,0.742081,499.497682,198,300,28:09:57
02/13/20 07:15 PM,1.084092,0.571939,498.985454,180,300,28:14:55
02/13/20 07:20 PM,0.386856,0,498.462573,198,300,28:19:58
02/13/20 07:25 PM,-0.037996,0.743064,509.997935,180,300,28:24:54
02/13/20 07:30 PM,-0.04175,0.811907,508.867756,198,300,28:29:56
02/13/20 07:35 PM,-0.041609,1.395765,502.242401,180,300,28:34:59
02/13/20 07:40 PM,-0.041733,0.413272,500.658184,180,300,28:39:55
02/13/20 07:45 PM,-0.04037,1.280698,503.847108,180,300,28:44:59
02/13/20 07:50 PM,-0.038485,0.045451,504.362613,180,300,28:49:56
02/13/20 07:55 PM,-0.028676,0.775519,501.519546,180,300,28:54:58
02/13/20 08:00 PM,-0.03977,1.129047,506.901622,180,300,28:59:57
02/13/20 08:05 PM,-0.025804,0.883178,509.167716,180,300,29:04:58
02/13/20 08:10 PM,-0.038268,1.10446,501.247451,180,300,29:09:55
02/13/20 08:15 PM,-0.041186,0.75467,510.561795,180,300,29:14:57
02/13/20 08:20 PM,-0.04156,0.887111,505.373955,180,300,29:19:59
02/13/20 08:25 PM,-0.041484,0,501.317114,180,300,29:24:55
02/13/20 08:30 PM,-0.041573,0,498.405203,180,300,29:29:59
02/13/20 08:35 PM,-0.041671,0.775651,504.338026,180,300,29:34:56
02/13/20 08:40 PM,-0.041363,1.006112,500.758991,180,300,29:39:59
02/13/20 08:45 PM,-0.04034,0.13508,505.166605,180,300,29:45:00
02/13/20 08:50 PM,-0.041481,0.731722,499.354258,180,300,29:49:58
02/13/20 08:55 PM,-0.036331,0,501.751483,180,300,29:54:59
02/13/20 09:00 PM,-0.041497,1.74005,509.488166,180,300,29:59:57
02/13/20 09:05 PM,1.683639,1.484674,502.520234,180,300,30:04:58
02/13/20 09:10 PM,-0.029178,0.527095,499.742731,180,300,30:09:55
02/13/20 09:15 PM,-0.04154,0.6756,501.998991,180,300,30:14:55
02/13/20 09:20 PM,-0.04156,0,502.84642,180,300,30:19:57
02/13/20 09:25 PM,-0.041442,0.105839,504.229844,180,300,30:24:56
02/13/20 09:30 PM,-0.041255,0,505.253479,180,300,30:29:59
02/13/20 09:35 PM,-0.040484,0.345152,504.192963,180,300,30:34:56
02/13/20 09:40 PM,-0.041288,0.922781,500.94749,198,300,30:39:59
02/13/20 09:45 PM,-0.041219,0.507754,500.753254,180,300,30:44:56
02/13/20 09:50 PM,-0.041232,0.325155,499.298528,180,300,30:49:59
02/13/20 09:55 PM,-0.041455,0.311714,500.400841,180,300,30:54:58
02/13/20 10:00 PM,-0.037242,2.461596,493.176385,198,300,30:59:55
02/13/20 10:05 PM,2.572879,1.706286,505.32806,180,300,31:04:58
02/13/20 10:10 PM,1.175208,1.446976,501.823604,180,300,31:10:01
02/13/20 10:15 PM,-0.040042,0,504.19952,180,300,31:14:56
02/13/20 10:20 PM,-0.041199,0,497.629896,180,300,31:19:59
02/13/20 10:25 PM,-0.041448,0.494971,503.996268,180,300,31:25:01
02/13/20 10:30 PM,-0.041333,0,497.482374,180,300,31:29:56
02/13/20 10:35 PM,-0.04094,0,506.045998,198,300,31:34:57
02/13/20 10:40 PM,-0.041386,0.119938,507.417128,180,300,31:39:59
02/13/20 10:45 PM,-0.03836,0.990643,506.176308,180,300,31:44:56
02/13/20 10:50 PM,-0.041166,0.161244,500.232831,180,300,31:49:58
02/13/20 10:55 PM,-0.040652,0,498.133927,180,300,31:55:00
02/13/20 11:00 PM,-0.041251,3.15836,501.460537,180,300,31:59:57
02/13/20 11:05 PM,2.08335,2.708255,501.450703,180,300,32:05:01
02/13/20 11:10 PM,1.012088,1.255332,501.4925,180,300,32:09:57
02/13/20 11:15 PM,-0.041232,0.639676,500.32872,180,300,32:14:57
02/13/20 11:20 PM,-0.04153,0.069587,496.276796,180,300,32:20:00
02/13/20 11:25 PM,-0.038229,0,493.237033,180,300,32:24:56
02/13/20 11:30 PM,-0.041435,0,503.893823,180,300,32:30:00
02/13/20 11:35 PM,-0.041484,0,502.877563,198,300,32:34:59
02/13/20 11:40 PM,-0.041068,0,501.994074,180,300,32:39:56
02/13/20 11:45 PM,-0.041074,0,504.360155,180,300,32:45:01
02/13/20 11:50 PM,-0.041488,0,504.922375,180,300,32:49:55
02/13/20 11:55 PM,-0.041353,0.997989,500.241026,198,300,32:54:57
02/14/20 12:00 AM,-0.041078,1.923837,508.204729,180,300,32:59:59
02/14/20 12:05 AM,1.868316,2.601452,498.792857,180,300,33:04:57
02/14/20 12:10 AM,1.052883,1.568474,504.173294,162,300,33:09:55
02/14/20 12:15 AM,-0.04013,0.469275,501.131892,180,300,33:14:54
02/14/20 12:20 AM,-0.039337,0,486.741169,180,300,33:19:57
02/14/20 12:25 AM,-0.040878,0,505.413294,180,300,33:25:00
02/14/20 12:30 AM,-0.04112,0,501.41792,180,300,33:29:59
02/14/20 12:35 AM,-0.04137,0.23324,501.035184,180,300,33:34:57
02/14/20 12:40 AM,-0.041373,0,501.804754,180,300,33:39:55
02/14/20 12:45 AM,-0.041481,0,500.617206,180,300,33:44:55
02/14/20 12:50 AM,-0.041317,1.114763,501.666248,180,300,33:49:57
02/14/20 12:55 AM,-0.041471,0,507.963777,180,300,33:54:56
02/14/20 01:00 AM,-0.038671,4.242615,504.174933,180,300,33:59:57
02/14/20 01:05 AM,2.464136,2.498256,500.743419,180,300,34:04:56
02/14/20 01:10 AM,0.063082,0.856177,502.153888,180,300,34:09:59
02/14/20 01:15 AM,-0.041373,0.394271,499.314919,180,300,34:14:57
02/14/20 01:20 AM,-0.04036,0.283466,506.11648,180,300,34:19:55
02/14/20 01:25 AM,-0.041435,0.128405,502.947226,180,300,34:24:57
02/14/20 01:30 AM,-0.041445,0.094311,500.332817,180,300,34:29:55
02/14/20 01:35 AM,-0.041474,0.179545,500.280365,180,300,34:34:56
02/14/20 01:40 AM,-0.041458,0,498.760074,198,300,34:39:58
02/14/20 01:45 AM,-0.040806,0,508.190796,198,300,34:45:00
02/14/20 01:50 AM,-0.041438,0.451968,507.803962,180,300,34:49:55
02/14/20 01:55 AM,-0.04134,0.648664,504.335568,198,300,34:54:58
02/14/20 02:00 AM,-0.041533,2.808447,501.450703,198,300,35:00:00
02/14/20 02:05 AM,4.425382,2.837623,503.529117,198,300,35:04:56
02/14/20 02:10 AM,0.883253,0.444169,504.211813,180,300,35:10:01
02/14/20 02:15 AM,-0.041127,0,503.300458,180,300,35:14:58
02/14/20 02:20 AM,-0.041399,0.687743,502.07603,198,300,35:19:55
02/14/20 02:25 AM,-0.04136,0.143553,501.979321,180,300,35:24:58
02/14/20 02:30 AM,-0.04115,0.058974,500.073016,180,300,35:29:59
02/14/20 02:35 AM,-0.041104,0.252063,507.809699,180,300,35:34:55
02/14/20 02:40 AM,-0.041471,0.826741,498.625666,198,300,35:39:58
02/14/20 02:45 AM,-0.040376,0,506.731972,198,300,35:44:58
02/14/20 02:50 AM,-0.041337,1.089002,502.303869,198,300,35:50:00
02/14/20 02:55 AM,1.023441,0.097985,506.340221,198,300,35:54:57
02/14/20 03:00 AM,-0.034357,3.77724,507.969514,198,300,35:59:56
02/14/20 03:05 AM,2.68113,2.403978,506.659851,180,300,36:04:57
02/14/20 03:10 AM,0.000209,0.748787,504.107729,198,300,36:10:00
02/14/20 03:15 AM,-0.039271,0,500.881106,198,300,36:14:57
02/14/20 03:20 AM,-0.03997,0.33671,501.078621,198,300,36:19:59
02/14/20 03:25 AM,-0.041278,0.326548,504.316718,216,300,36:25:01
02/14/20 03:30 AM,-0.041553,0.346873,502.101436,216,300,36:29:58
02/14/20 03:35 AM,-0.041202,1.051042,508.410439,234,300,36:35:00
02/14/20 03:40 AM,-0.04133,0,509.577498,216,300,36:39:57
02/14/20 03:45 AM,0.907131,0.702564,506.956533,216,300,36:45:00
02/14/20 03:50 AM,-0.038957,0.427846,500.708178,216,300,36:49:56
02/14/20 03:55 AM,-0.041307,0,503.590584,216,300,36:54:58
02/14/20 04:00 AM,-0.039832,3.027439,504.580617,216,300,36:59:55
02/14/20 04:05 AM,1.729554,1.752853,502.721027,216,300,37:04:59
02/14/20 04:10 AM,0.656961,1.024752,503.476665,216,300,37:09:59
02/14/20 04:15 AM,-0.040484,0,502.90297,216,300,37:14:56
02/14/20 04:20 AM,-0.041537,0.322878,505.215779,216,300,37:19:55
02/14/20 04:25 AM,1.174014,1.742035,496.613636,216,300,37:24:55
02/14/20 04:30 AM,1.296916,1.042783,499.379665,198,300,37:29:59
02/14/20 04:35 AM,-0.040629,0.271409,494.542598,198,300,37:35:00
02/14/20 04:40 AM,-0.041642,0,503.380776,216,300,37:39:55
02/14/20 04:45 AM,0.063817,1.324713,505.118251,216,300,37:44:59
02/14/20 04:50 AM,-0.039914,0.881493,502.776757,216,300,37:50:01
02/14/20 04:55 AM,0.051969,1.331269,503.39061,216,300,37:54:56
02/14/20 05:00 AM,-0.030577,2.021474,507.072092,216,300,37:59:57
02/14/20 05:05 AM,0.896241,0.583959,497.756928,216,300,38:04:59
02/14/20 05:10 AM,-0.029961,0.452501,500.699982,216,300,38:09:59
02/14/20 05:15 AM,-0.036183,0.340385,506.927848,216,300,38:14:57
02/14/20 05:20 AM,-0.040612,0.028622,505.809144,216,300,38:19:55
02/14/20 05:25 AM,0.901791,1.707089,499.074787,216,300,38:24:57
02/14/20 05:30 AM,-0.025385,0,502.789051,216,300,38:29:58
02/14/20 05:35 AM,-0.041373,0,498.577312,198,300,38:34:59
02/14/20 05:40 AM,-0.041625,0.353498,504.862547,216,300,38:39:56
02/14/20 05:45 AM,-0.041445,0.567568,501.234338,216,300,38:44:57
02/14/20 05:50 AM,-0.038957,0.516755,499.991879,216,300,38:50:00
02/14/20 05:55 AM,0.652283,1.77331,497.861013,198,300,38:54:58
02/14/20 06:00 AM,-0.035016,0.101794,501.523644,234,300,38:59:54
02/14/20 06:05 AM,-0.040111,0.120152,511.164174,216,300,39:04:59
02/14/20 06:10 AM,1.000191,1.097072,505.441159,198,300,39:09:56
02/14/20 06:15 AM,0.512174,1.144279,500.540167,216,300,39:14:58
02/14/20 06:20 AM,1.20661,1.194764,492.034733,216,300,39:19:55
02/14/20 06:25 AM,-0.036006,0.688274,504.127398,198,300,39:25:00
02/14/20 06:30 AM,-0.037944,0,500.154972,216,300,39:29:58
02/14/20 06:35 AM,-0.041638,0.77777,503.431589,216,300,39:34:59
02/14/20 06:40 AM,-0.041258,0,505.461648,216,300,39:39:56
02/14/20 06:45 AM,-0.041517,0.489283,502.523512,216,300,39:44:55
02/14/20 06:50 AM,-0.007489,1.460303,504.953519,216,300,39:49:58
02/14/20 06:55 AM,1.150935,0.799734,500.603274,216,300,39:54:58
02/14/20 07:00 AM,-0.030732,0,502.573505,216,300,40:00:01
02/14/20 07:05 AM,-0.040973,0,502.185032,216,300,40:04:57
02/14/20 07:10 AM,-0.04151,0,500.567213,216,300,40:09:55
02/14/20 07:15 AM,-0.04012,0.448895,504.602745,216,300,40:14:57
02/14/20 07:20 AM,-0.040911,0,505.083829,216,300,40:19:54
02/14/20 07:25 AM,-0.041297,0.326616,507.104874,198,300,40:24:59
02/14/20 07:30 AM,-0.041107,0.090581,502.061278,216,300,40:29:57
02/14/20 07:35 AM,-0.041465,1.15667,502.82757,216,300,40:35:00
02/14/20 07:40 AM,-0.040937,0.695747,500.837669,216,300,40:39:56
02/14/20 07:45 AM,-0.033348,1.243544,501.388416,198,300,40:44:58
02/14/20 07:50 AM,1.307089,0.831467,509.090677,198,300,40:49:55
02/14/20 07:55 AM,0.647546,1.06619,485.467567,216,300,40:55:00
02/14/20 08:00 AM,-0.038662,0,499.903366,198,300,41:00:00
02/14/20 08:05 AM,-0.041399,0,503.706143,198,300,41:04:56
02/14/20 08:10 AM,-0.041294,0,501.9072,198,300,41:09:59
02/14/20 08:15 AM,-0.041356,0,498.07246,198,300,41:15:00
02/14/20 08:20 AM,-0.041258,0,502.84642,198,300,41:19:57
02/14/20 08:25 AM,-0.04132,0.570386,501.885891,198,300,41:25:00
02/14/20 08:30 AM,-0.041015,0,498.76909,198,300,41:29:59
02/14/20 08:35 AM,-0.041491,0,497.538105,198,300,41:34:59
02/14/20 08:40 AM,0.985383,1.008033,503.338158,198,300,41:39:59
02/14/20 08:45 AM,1.434908,1.288652,501.783446,198,300,41:44:59
02/14/20 08:50 AM,1.053892,0,502.208799,198,300,41:49:55
02/14/20 08:55 AM,-0.041576,0,503.82334,198,300,41:55:00
02/14/20 09:00 AM,-0.039026,0,492.614984,198,300,41:59:56
02/14/20 09:05 AM,-0.039786,0,2964.051766,180,300,42:04:59
02/14/20 09:10 AM,-0.04156,0,2820.305173,180,300,42:09:56
02/14/20 09:15 AM,-0.041392,0,3375.572838,198,300,42:14:58
02/14/20 09:20 AM,-0.041566,0,500.638515,198,300,42:19:54
02/14/20 09:25 AM,-0.04154,0,505.30921,198,300,42:24:57
02/14/20 09:30 AM,-0.041012,0,506.667227,180,300,42:29:59
02/14/20 09:35 AM,-0.041402,0,2945.886132,198,300,42:35:00
02/14/20 09:40 AM,-0.041281,0,505.693585,198,300,42:39:58
02/14/20 09:45 AM,-0.041235,0,511.753441,198,300,42:45:00
02/14/20 09:50 AM,-0.041478,0,502.975911,198,300,42:49:56
02/14/20 09:55 AM,-0.040891,0,509.647981,198,300,42:55:00
02/14/20 10:00 AM,-0.040583,0,497.90363,198,300,42:59:56
02/14/20 10:05 AM,-0.041484,0,2847.910544,180,300,43:04:59
02/14/20 10:10 AM,-0.041258,0,2844.111865,198,300,43:09:56
02/14/20 10:15 AM,-0.040301,0,498.314232,198,300,43:15:00
02/14/20 10:20 AM,-0.041435,0,508.149818,198,300,43:20:00
02/14/20 10:25 AM,-0.040822,0,503.650412,198,300,43:24:56
02/14/20 10:30 AM,-0.040927,0,500.89176,198,300,43:29:58
02/14/20 10:35 AM,-0.041609,0,502.082586,198,300,43:34:55
02/14/20 10:40 AM,-0.038885,2.469475,501.06141,180,300,43:40:00
02/14/20 10:45 AM,-0.041681,0,537.382024,198,300,43:44:56
02/14/20 10:50 AM,-0.03836,0.114704,496.151402,198,300,43:49:57
02/14/20 10:55 AM,-0.041622,1.424367,502.946407,180,300,43:54:58
02/14/20 11:00 AM,-0.035219,0,499.655038,180,300,43:59:57
02/14/20 11:05 AM,-0.041832,0,498.570755,180,300,44:05:01
02/14/20 11:10 AM,-0.041779,0,502.911985,198,300,44:09:56
02/14/20 11:15 AM,-0.041458,0,501.338422,198,300,44:14:58
02/14/20 11:20 AM,-0.041596,0,501.163036,198,300,44:19:55
02/14/20 11:25 AM,-0.04156,0,508.986593,198,300,44:24:55
02/14/20 11:30 AM,-0.04155,0,496.933266,180,300,44:30:00
02/14/20 11:35 AM,-0.041219,0,501.763776,198,300,44:34:56
02/14/20 11:40 AM,-0.041242,0.241832,507.335172,198,300,44:40:00
02/14/20 11:45 AM,-0.041163,0.530646,495.292499,180,300,44:44:56
02/14/20 11:50 AM,-0.0114,0.666694,503.665984,198,300,44:49:59
02/14/20 11:55 AM,0.544819,0,500.244305,180,300,44:54:55
02/14/20 12:00 PM,4.321448,0,506.446764,180,300,44:59:57
02/14/20 12:05 PM,-0.041484,0,499.037906,180,300,45:04:59
02/14/20 12:10 PM,-0.041494,0,501.476109,198,300,45:09:54
02/14/20 12:15 PM,-0.041583,0.686951,499.148548,198,300,45:14:58
02/14/20 12:20 PM,-0.041215,0.706948,504.981384,198,300,45:19:59
02/14/20 12:25 PM,0.441209,0.957735,481.1206,198,300,45:25:00
02/14/20 12:30 PM,1.192815,1.591422,501.518726,198,300,45:29:56
02/14/20 12:35 PM,0.469874,1.288183,505.540327,180,300,45:35:00
02/14/20 12:40 PM,1.806295,0,504.839599,198,300,45:39:58
02/14/20 12:45 PM,-0.031886,0,486.472353,180,300,45:44:56
02/14/20 12:50 PM,-0.041661,0.531234,497.974113,180,300,45:49:57
02/14/20 12:55 PM,0.839432,0.606962,521.904559,198,300,45:54:58
02/14/20 01:00 PM,1.599345,0,503.183261,198,300,45:59:57
02/14/20 01:05 PM,-0.04135,0,574.648415,180,300,46:05:00
02/14/20 01:10 PM,-0.041206,0,502.229288,198,300,46:09:54
02/14/20 01:15 PM,-0.041517,0,513.708101,180,300,46:14:54
02/14/20 01:20 PM,-0.041399,0,502.598912,180,300,46:19:59
02/14/20 01:25 PM,-0.041389,0,506.482006,198,300,46:24:56
02/14/20 01:30 PM,-0.04132,0.19285,503.342256,198,300,46:29:58
02/14/20 01:35 PM,-0.041314,0.302343,501.251549,180,300,46:34:56
02/14/20 01:40 PM,-0.041291,0,498.915791,198,300,46:39:57
02/14/20 01:45 PM,-0.040878,0.235467,504.711747,180,300,46:44:55
02/14/20 01:50 PM,-0.041465,0.288247,501.121238,180,300,46:49:56
02/14/20 01:55 PM,-0.041183,0,502.230108,198,300,46:54:55
02/14/20 02:00 PM,-0.037649,0,507.22617,198,300,46:59:56
02/14/20 02:05 PM,-0.041274,0,3982.146024,198,300,47:04:59
02/14/20 02:10 PM,-0.04136,0,499.01332,198,300,47:09:56
02/14/20 02:15 PM,-0.041196,0,3986.725747,198,300,47:14:55
02/14/20 02:20 PM,-0.041432,0,3981.647729,198,300,47:20:00
02/14/20 02:25 PM,-0.041317,0,3967.918394,180,300,47:24:57
02/14/20 02:30 PM,-0.041373,0,3988.211616,180,300,47:30:00
02/14/20 02:35 PM,-0.041278,0,3983.695819,198,300,47:34:59
02/14/20 02:40 PM,-0.041258,0,3984.075277,180,300,47:39:57
02/14/20 02:45 PM,-0.041379,0,3982.992633,198,300,47:44:56
02/14/20 02:50 PM,-0.041448,0,3984.058886,198,300,47:49:58
02/14/20 02:55 PM,-0.041347,0,3984.741583,198,300,47:55:00
02/14/20 03:00 PM,-0.040412,0,3989.597499,180,300,47:59:54
02/14/20 03:05 PM,-0.04133,0,3979.676678,198,300,48:05:01
02/14/20 03:10 PM,-0.041533,0,3983.668773,180,300,48:10:00
02/14/20 03:15 PM,-0.040776,0,3978.970213,180,300,48:14:57
02/14/20 03:20 PM,-0.041163,0,3987.137168,198,300,48:19:57
02/14/20 03:25 PM,-0.041517,0,3983.068853,198,300,48:24:57
02/14/20 03:30 PM,-0.041461,0,3976.123048,198,300,48:29:57
02/14/20 03:35 PM,-0.041445,0,3990.762919,180,300,48:34:55
02/14/20 03:40 PM,-0.041422,0,3983.482732,198,300,48:39:58
02/14/20 03:45 PM,-0.041219,0,3978.371932,198,300,48:44:55
02/14/20 03:50 PM,-0.041402,0,3984.950571,180,300,48:49:58
02/14/20 03:55 PM,-0.041396,0,3982.107504,198,300,48:55:00
02/14/20 04:00 PM,-0.041501,0,502.05636,180,300,48:59:59
02/14/20 04:05 PM,-0.041445,0,3986.829831,198,300,49:04:58
02/14/20 04:10 PM,-0.04156,0,502.021939,198,300,49:09:59
02/14/20 04:15 PM,-0.039999,0,502.429262,198,300,49:14:58
02/14/20 04:20 PM,-0.041429,0,502.62022,198,300,49:19:56
02/14/20 04:25 PM,-0.040511,0,505.505085,198,300,49:24:58
02/14/20 04:30 PM,-0.041314,0,505.078093,180,300,49:30:00
02/14/20 04:35 PM,-0.041514,0,499.980405,180,300,49:34:57
02/14/20 04:40 PM,-0.041383,0,504.063472,198,300,49:40:00
02/14/20 04:45 PM,-0.041579,0,503.607795,198,300,49:44:57
02/14/20 04:50 PM,-0.041556,0,500.155792,180,300,49:49:55
02/14/20 04:55 PM,-0.041455,0,503.868416,198,300,49:54:57
02/14/20 05:00 PM,-0.041114,0,499.589473,180,300,49:59:59
02/14/20 05:05 PM,-0.041409,0,3985.639005,198,300,50:04:58
02/14/20 05:10 PM,-0.041206,0,509.550453,198,300,50:09:55
02/14/20 05:15 PM,-0.041622,0,503.575012,198,300,50:14:56
02/14/20 05:20 PM,-0.040324,0,502.139956,180,300,50:19:56
02/14/20 05:25 PM,-0.041238,0,499.829605,180,300,50:24:58
02/14/20 05:30 PM,-0.041681,0,499.954179,198,300,50:30:00
02/14/20 05:35 PM,-0.041402,0,499.348521,198,300,50:34:59
02/14/20 05:40 PM,-0.040616,0,499.375567,180,300,50:39:57
02/14/20 05:45 PM,-0.041396,0,503.14638,180,300,50:44:56
02/14/20 05:50 PM,-0.041599,0,502.431721,180,300,50:49:59
02/14/20 05:55 PM,-0.041229,0,505.010069,180,300,50:54:56
02/14/20 06:00 PM,-0.041061,0,489.925175,198,300,50:59:55
02/14/20 06:05 PM,-0.041101,0,500.538528,180,300,51:04:58
02/14/20 06:10 PM,-0.040612,0,500.617206,180,300,51:10:00
02/14/20 06:15 PM,-0.041373,0,504.201979,180,300,51:14:58
02/14/20 06:20 PM,-0.041356,0,505.569011,198,300,51:19:55
02/14/20 06:25 PM,-0.04134,0,505.490333,198,300,51:24:56
02/14/20 06:30 PM,-0.041435,0,502.323538,180,300,51:29:58
02/14/20 06:35 PM,-0.040442,0,505.848483,180,300,51:34:56
02/14/20 06:40 PM,-0.041573,0,503.168509,180,300,51:40:00
