Time,Untitled,Untitled 1,Untitled 2,Untitled 3,Salinity,Untitled 5,Untitled 6,Untitled 7,,
10/21/2020 08:10:00,2.576808,200.112711,164.139168,51.3758,32.022277,27.545763,27.417691,74.418383,,
10/21/2020 08:15:00,2.615165,201.837374,168.559087,52.015008,32.522348,26.953149,27.341809,72.757843,,
10/21/2020 08:20:00,2.550499,198.76903,165.767106,50.269478,31.738047,26.789103,26.695791,73.434359,,
10/21/2020 08:25:00,2.549023,199.461353,163.398508,50.109676,31.748482,27.549864,26.515317,65.234159,,
10/21/2020 08:30:00,2.56312,200.469114,170.161797,49.253301,31.110911,26.216994,26.560435,67.673719,,
10/21/2020 08:35:00,2.562793,199.81366,169.047534,50.59318,32.558913,26.299017,25.850841,72.019825,,
10/21/2020 08:40:00,2.609674,201.263852,164.906016,50.146554,30.650803,27.670848,28.201115,69.395761,,
10/21/2020 08:45:00,2.558449,198.40853,167.429394,48.241222,30.012813,26.299017,27.15108,75.50491,,
10/21/2020 08:50:00,2.623033,200.915642,168.085851,50.236698,31.443268,26.817811,27.095707,69.006251,,
10/21/2020 08:55:00,2.589512,199.698955,169.661523,49.56471,31.827762,26.126769,25.836485,72.63484,,
10/21/2020 09:00:00,2.584184,199.510512,167.888157,49.818755,32.078132,26.487669,25.740095,68.596241,,
10/21/2020 09:05:00,2.586479,200.256091,167.005049,49.462273,31.504093,26.895733,26.199486,82.290575,,
10/21/2020 09:10:00,2.589839,200.522369,165.502079,49.560613,30.965535,27.326352,27.10186,74.336381,,
10/21/2020 09:15:00,2.557301,199.780887,165.547515,51.256973,32.222464,27.115143,27.00547,72.450335,,
10/21/2020 09:20:00,2.570661,200.399472,167.523948,49.798267,31.211433,26.811659,26.98291,-10.658692,,
10/21/2020 09:25:00,2.601314,199.797273,165.805515,49.847437,31.446552,27.057728,26.685537,-10.064177,,
10/21/2020 09:30:00,2.591806,200.29296,170.351167,50.728397,31.904836,26.126769,26.925487,-12.114227,,
10/21/2020 09:35:00,2.570661,198.224183,166.035683,48.937795,30.933063,26.577894,26.492757,-13.118752,,
10/21/2020 09:40:00,2.570169,198.916507,165.256831,48.790285,30.707483,26.951098,26.675283,-14.717791,,
10/21/2020 09:45:00,2.541237,198.764933,169.620945,49.183644,31.505777,25.886853,25.906214,-13.508261,,
10/21/2020 09:50:00,2.518124,198.478172,167.185736,50.240796,32.706621,26.374888,25.286857,-13.46726,,
10/21/2020 09:55:00,2.594183,199.6457,167.465857,49.224619,31.301135,26.623007,26.248706,-13.241755,,
10/21/2020 10:00:00,2.580414,199.473643,168.956152,48.937795,30.894706,26.229298,26.550181,-13.897771,,
10/21/2020 10:05:00,2.575742,199.322069,165.6633,49.822852,31.475104,26.963401,26.617859,-13.651765,,
10/21/2020 10:10:00,2.577381,199.617023,168.953417,49.64666,31.599099,26.268259,26.252808,-13.549262,,
10/21/2020 10:15:00,2.488864,198.846865,166.901771,49.388518,31.459879,26.540984,26.187181,-12.811244,,
10/21/2020 10:20:00,2.5673,200.657557,167.27874,51.486432,33.00633,26.938795,26.125655,-11.82722,,
10/21/2020 10:25:00,2.556809,198.24057,167.507968,49.77778,32.165316,26.235449,25.573976,-12.093727,,
10/21/2020 10:30:00,2.628607,200.542852,165.815078,49.724512,30.954971,27.256633,27.290538,-14.041274,,
10/21/2020 10:35:00,2.564268,198.826382,166.878378,49.749097,31.431255,26.540984,26.605554,-12.565238,,
10/21/2020 10:40:00,2.54804,198.351178,166.970386,48.060932,29.790601,26.391293,27.302843,-12.011725,,
10/21/2020 10:45:00,2.564842,199.309779,163.900728,49.556515,30.823016,27.385819,27.313097,-14.758792,,
10/21/2020 10:50:00,2.580742,200.645267,167.005024,50.306356,31.635322,27.000312,26.88447,-13.85677,,
10/21/2020 10:55:00,2.5305,198.056223,165.982604,49.171351,31.450536,26.545085,25.973892,-13.344257,,
10/21/2020 11:00:00,2.545581,199.920171,169.073001,50.195723,31.621502,26.321573,26.790131,-14.67679,,
10/21/2020 11:05:00,2.572628,199.59654,170.600054,49.76139,32.421217,25.884802,25.19662,-14.492285,,
10/21/2020 11:10:00,2.625738,201.521937,171.375669,50.437475,31.484387,26.219045,27.243368,-13.938772,,
10/21/2020 11:15:00,2.6091,199.891495,164.87164,51.019318,31.757903,27.307897,27.44025,-15.660814,,
10/21/2020 11:20:00,2.586151,200.493693,169.868935,51.093073,32.483991,26.290815,26.464045,-13.139252,,
10/21/2020 11:25:00,2.577218,201.02625,167.915137,50.617765,31.773582,26.88753,27.003419,-14.533286,,
10/21/2020 11:30:00,2.565907,200.29296,168.812786,49.945777,30.995067,26.481518,27.462809,-12.401234,,
10/21/2020 11:35:00,2.599511,200.444534,169.29673,50.015434,31.192081,26.409748,27.239267,-13.344257,,
10/21/2020 11:40:00,2.571234,198.715774,165.663806,49.839242,31.39354,26.799356,26.755266,-13.85677,,
10/21/2020 11:45:00,2.592872,200.243801,167.425021,49.589295,31.226884,26.793204,26.74091,-13.979773,,
10/21/2020 11:50:00,2.589676,199.629313,167.090287,49.724512,31.536655,26.70708,26.425079,-13.385258,,
10/21/2020 11:55:00,2.590167,200.575625,166.486392,50.154749,31.76922,27.104891,26.531723,-12.872746,,
10/21/2020 12:00:00,2.546155,199.907881,170.477431,50.203918,32.279546,25.995533,25.84879,-12.196229,,
10/21/2020 12:05:00,2.581561,201.222886,169.750127,50.605472,31.950507,26.512276,26.732707,-14.840794,,
10/21/2020 12:10:00,2.583528,198.375757,164.911314,49.49915,31.230905,26.88753,26.640418,-13.795268,,
10/21/2020 12:15:00,2.56853,198.75674,168.916107,49.495053,31.517657,26.046797,26.213842,-13.918271,,
10/21/2020 12:20:00,2.574349,199.158206,170.457086,49.388518,31.935199,25.800729,25.500146,-13.323757,,
10/21/2020 12:25:00,2.595495,200.784551,165.285533,50.863614,32.820359,27.449386,25.758553,-13.692766,,
10/21/2020 12:30:00,2.539024,199.797273,170.807557,50.38011,32.768415,25.890954,25.34223,-14.963797,,
10/21/2020 12:35:00,2.561563,199.45316,167.568714,49.183644,30.692505,26.547136,27.116216,-13.87727,,
10/21/2020 12:40:00,2.508863,199.039404,170.165263,48.671458,31.319048,25.835589,25.641655,-14.020774,,
10/21/2020 12:45:00,2.529763,197.888263,168.352732,48.73292,31.047894,25.944269,26.105147,-12.749743,,
10/21/2020 12:50:00,2.592626,199.883302,169.589976,48.753408,30.306935,26.192388,27.24747,-14.861294,,
10/21/2020 12:55:00,2.582463,198.60107,170.345696,48.110102,30.089175,25.677695,26.890622,-15.353306,,
10/21/2020 13:00:00,2.574595,198.818189,166.081144,49.290179,31.163221,26.727586,26.521469,-13.938772,,
10/21/2020 13:05:00,2.582463,199.653893,168.845484,48.577216,30.895548,26.303118,26.166672,-14.000273,,
10/21/2020 13:10:00,2.544024,198.392144,167.21811,49.417201,31.811326,26.34413,25.707282,-13.05725,,
10/21/2020 13:15:00,2.5773,200.542852,168.44817,51.40858,32.480991,26.63326,26.78808,-12.872746,,
10/21/2020 13:20:00,2.559268,199.399904,165.272282,50.162944,32.124777,27.078233,26.027214,-14.594788,,
10/21/2020 13:25:00,2.534106,198.560104,167.946188,49.847437,31.971155,26.219045,25.922621,-12.913747,,
10/21/2020 13:30:00,2.58107,200.637074,169.182042,51.851108,33.004858,26.487669,26.492757,-12.196229,,
10/21/2020 13:35:00,2.545417,199.182785,171.527724,49.019744,31.492356,25.564913,25.754451,-14.799793,,
10/21/2020 13:40:00,2.58025,200.018489,166.839237,50.076896,31.068558,26.871126,27.48947,-14.779292,,
10/21/2020 13:45:00,2.56853,198.998439,166.805409,49.122182,31.409701,26.604552,25.982096,-13.323757,,
10/21/2020 13:50:00,2.55222,200.002103,173.935225,49.818755,31.896316,25.245025,26.000553,-12.093727,,
10/21/2020 13:55:00,2.556154,200.219222,172.292719,49.765487,32.300039,25.667442,25.370942,-14.000273,,
10/21/2020 14:00:00,2.561891,199.313876,169.455509,49.642563,31.49241,26.071404,26.404571,-13.180253,,
10/21/2020 14:05:00,2.598281,200.251995,166.706431,50.404695,31.593083,26.965452,27.048538,-13.241755,,
10/21/2020 14:10:00,2.588856,201.407232,169.953649,50.322746,31.940911,26.514327,26.455842,-11.437711,,
10/21/2020 14:15:00,2.569759,199.694859,166.480731,49.089402,31.379219,26.869075,25.99235,-11.089202,,
10/21/2020 14:20:00,2.557547,199.215558,171.584563,50.44567,32.586625,25.560812,25.662163,-14.041274,,
10/21/2020 14:25:00,2.586889,200.29296,168.092038,50.367818,32.141193,26.649664,26.213842,-12.62674,,
10/21/2020 14:30:00,2.585659,200.854193,169.343383,49.708122,31.229256,26.508175,26.86191,-14.492285,,
10/21/2020 14:35:00,2.572464,201.063119,170.9591,50.949661,32.354425,26.192388,26.503012,-13.897771,,
10/21/2020 14:40:00,2.575578,199.752211,164.707245,50.289966,31.548591,27.309947,26.995216,-13.159753,,
10/21/2020 14:45:00,2.570251,200.960704,169.687719,50.630057,31.291732,26.456911,27.731471,-15.701815,,
10/21/2020 14:50:00,2.556809,199.604734,171.696738,51.019318,32.77568,25.638734,25.977994,-13.651765,,
10/21/2020 14:55:00,2.566071,199.277007,173.126523,49.585198,31.503388,25.232721,26.328689,-13.159753,,
10/21/2020 15:00:00,2.590331,200.403568,163.632361,50.716104,32.079891,27.748769,26.658876,-12.175729,,
10/21/2020 15:05:00,2.59615,200.47321,170.121857,49.917094,31.887087,26.227247,26.115401,-14.553787,,
10/21/2020 15:10:00,2.624591,201.853761,168.989898,50.716104,31.625252,26.856772,27.323352,-13.672265,,
10/21/2020 15:15:00,2.591643,198.945183,163.70429,49.900704,30.607007,27.334554,28.008335,-11.642716,,
10/21/2020 15:20:00,2.557137,198.883734,162.127522,49.745,32.024906,27.705707,25.740095,-12.64724,,
10/21/2020 15:25:00,2.568366,200.755875,171.503228,50.294063,31.909171,25.987331,26.472249,-14.533286,,
10/21/2020 15:30:00,2.532959,198.109479,167.077218,50.376013,32.190065,26.301068,26.152316,-15.578812,,
10/21/2020 15:35:00,2.55517,198.07261,168.115104,48.323172,31.292651,26.048848,25.313519,-11.909222,,
10/21/2020 15:40:00,2.57189,200.16187,165.99384,50.769372,32.411371,27.111042,26.238452,-17.054848,,
10/21/2020 15:45:00,2.573857,198.9247,167.15615,49.191839,30.332344,26.502023,27.678149,-13.795268,,
10/21/2020 15:50:00,2.570251,199.424484,169.807172,49.486858,32.035286,26.02014,25.459129,-13.590263,,
10/21/2020 15:55:00,2.557301,197.941519,167.822472,47.798693,30.286792,26.081657,26.250757,-13.385258,,
10/21/2020 16:00:00,2.559268,200.16187,167.575445,50.687422,32.568588,26.735788,25.932875,-13.549262,,
10/21/2020 16:05:00,2.53968,198.871444,167.409406,48.954185,31.412807,26.428203,25.801621,-11.519713,,
10/21/2020 16:10:00,2.567874,200.673943,169.730083,51.793744,32.722398,26.370787,26.833198,-13.05725,,
10/21/2020 16:15:00,2.539106,197.859587,166.668534,47.724938,30.616236,26.329776,25.674468,-15.271304,,
10/21/2020 16:20:00,2.57984,199.002535,165.131849,49.966264,31.839895,27.004413,26.23435,-13.221254,,
10/21/2020 16:25:00,2.567464,199.350745,170.655273,49.265594,32.149384,25.806881,25.069467,-14.389783,,
10/21/2020 16:30:00,2.555088,198.781319,168.095465,50.101481,32.046298,26.243652,26.076435,-16.439833,,
10/21/2020 16:35:00,2.552629,199.203268,165.144728,50.072799,31.713859,27.055677,26.527622,-11.765719,,
10/21/2020 16:40:00,2.574267,199.576058,166.320184,50.244893,32.109021,26.875227,26.133859,-12.62674,,
10/21/2020 16:45:00,2.550253,198.183218,168.101723,48.253514,31.097641,26.081657,25.524756,-13.098251,,
10/21/2020 16:50:00,2.57312,198.986149,165.703767,48.614093,30.284382,26.862924,27.132622,-12.708742,,
10/21/2020 16:55:00,2.548777,198.55191,168.607834,49.212326,31.625302,26.063202,25.762655,-13.46726,,
10/21/2020 17:00:00,2.551564,197.490894,165.055901,48.302684,30.559946,26.612754,26.37791,-16.296329,,
10/21/2020 17:05:00,2.561891,199.547381,165.626429,50.744787,31.898106,27.033121,26.952148,-13.303256,,
10/21/2020 17:10:00,2.543614,198.117672,164.96131,49.212326,31.429332,26.805508,26.047723,-12.975248,,
10/21/2020 17:15:00,2.559432,200.579722,165.489749,50.302258,31.600368,27.344807,26.931639,-14.574287,,
10/21/2020 17:20:00,2.556482,200.65346,169.192051,50.040019,31.852859,26.48972,26.291774,-13.897771,,
10/21/2020 17:25:00,2.582463,199.80137,164.711446,50.216211,31.774815,27.322251,26.587096,-14.574287,,
10/21/2020 17:30:00,2.603773,200.784551,171.663604,50.384208,32.023022,25.958623,26.400469,-14.717791,,
10/21/2020 17:35:00,2.598117,200.727199,169.996447,51.40858,32.472379,26.323624,26.800385,-15.763316,,
10/21/2020 17:40:00,2.598691,201.157341,167.325454,50.57679,32.254835,27.061829,26.265113,-14.082275,,
10/21/2020 17:45:00,2.575169,198.224183,169.832399,48.171564,31.47605,25.694099,24.888993,-14.738291,,
10/21/2020 17:50:00,2.596396,199.993909,167.079885,50.154749,32.530643,26.807558,25.444773,-13.774768,,
10/21/2020 17:55:00,2.593855,201.390846,168.321583,51.551992,32.950517,26.889581,26.269215,-14.594788,,
10/21/2020 18:00:00,2.579512,200.346216,166.253241,51.785549,33.544611,27.098739,25.682672,-13.590263,,
10/21/2020 18:05:00,2.602461,199.703052,167.627397,49.609783,31.410516,26.600451,26.490706,-13.344257,,
10/21/2020 18:10:00,2.608035,200.604301,165.790162,51.789646,33.013692,27.279189,26.418927,-13.795268,,
10/21/2020 18:15:00,2.584922,199.354842,166.474827,50.41289,31.486532,26.77885,27.214656,-12.524237,,
10/21/2020 18:20:00,2.588774,200.182353,169.189389,49.66305,31.428785,26.364635,26.519418,-13.774768,,
10/21/2020 18:25:00,2.536237,198.293825,165.18616,48.581313,30.810608,26.799356,26.297927,-14.369282,,
10/21/2020 18:30:00,2.553695,199.543285,171.378886,49.318861,31.552008,25.694099,25.980045,-12.134728,,
10/21/2020 18:35:00,2.566973,200.530563,169.840304,50.44567,32.138187,26.307219,26.297927,-11.868221,,
10/21/2020 18:40:00,2.559022,199.555575,165.191663,50.474353,32.412166,27.13975,25.936977,-11.82722,,
10/21/2020 18:45:00,2.585332,199.203268,169.737679,48.687848,31.078069,25.977078,26.012858,-14.328281,,
10/21/2020 18:50:00,2.598199,200.891062,168.11899,50.437475,31.566087,26.803457,27.122368,-13.631264,,
10/21/2020 18:55:00,2.581971,199.81366,169.278154,49.277886,31.574819,26.245702,25.904163,-14.410283,,
10/21/2020 19:00:00,2.551236,199.46545,170.294083,49.929387,32.366781,25.919662,25.444773,-15.51731,,
10/21/2020 19:05:00,2.551646,199.031211,171.622456,48.290392,30.759925,25.503396,26.06413,-13.713266,,
10/21/2020 19:10:00,2.577054,200.805034,169.828104,51.44136,32.736929,26.38309,26.457893,-12.421735,,
10/21/2020 19:15:00,2.546401,198.728064,168.519463,49.449981,32.54028,26.13087,24.712619,-12.708742,,
10/21/2020 19:20:00,2.539188,200.014392,167.016453,50.351428,32.150946,26.828064,26.183079,-13.85677,,
10/21/2020 19:25:00,2.591151,200.235608,173.239999,50.265381,32.505648,25.460334,25.592434,-12.893246,,
10/21/2020 19:30:00,2.611887,200.297057,168.694056,49.704025,31.027703,26.510226,27.159284,-12.913747,,
10/21/2020 19:35:00,2.574595,198.9247,170.770381,49.974459,31.931011,25.667442,26.111299,-14.533286,,
10/21/2020 19:40:00,2.556482,198.568297,167.350287,49.290179,31.991959,26.360534,25.31762,-15.045799,,
10/21/2020 19:45:00,2.583037,199.78908,165.796275,50.482548,32.226169,27.057728,26.20974,-13.897771,,
10/21/2020 19:50:00,2.566809,199.150012,166.268143,49.490956,31.767586,26.772698,25.84674,-13.159753,,
10/21/2020 19:55:00,2.576972,201.566999,173.165981,51.900278,32.650706,25.827386,27.042385,-14.082275,,
10/21/2020 20:00:00,2.586643,200.202835,168.164148,49.314764,31.398868,26.608653,26.199486,-13.897771,,
10/21/2020 20:05:00,2.590823,199.924267,165.495379,50.015434,32.003172,27.166408,26.049774,-14.574287,,
10/21/2020 20:10:00,2.603691,199.911978,165.387738,49.888412,31.611041,27.188964,26.486605,-11.253206,,
10/21/2020 20:15:00,2.552711,198.486365,166.516277,48.458389,31.134849,26.534833,25.686773,-12.872746,,
10/21/2020 20:20:00,2.566399,198.703484,166.503823,49.523735,32.514751,26.59635,24.823365,-16.152826,,
10/21/2020 20:25:00,2.570087,199.121336,166.919533,50.330941,32.59275,26.610704,25.537061,-12.401234,,
10/21/2020 20:30:00,2.559596,199.526898,165.091318,50.789859,32.342456,27.156155,26.357401,-13.385258,,
10/21/2020 20:35:00,2.562383,200.125,170.299343,49.126279,31.439313,26.09396,25.943129,-12.319232,,
10/21/2020 20:40:00,2.582709,200.514176,167.298103,48.941892,30.541137,26.895733,27.089555,-14.246279,,
10/21/2020 20:45:00,2.582627,200.743585,166.280631,50.675129,31.788748,27.199217,27.040334,-15.312305,,
10/21/2020 20:50:00,2.619509,200.256091,168.067384,50.162944,31.557929,26.645563,26.849605,-16.398832,,
10/21/2020 20:55:00,2.564678,200.272477,172.611954,50.46206,32.636601,25.610026,25.608841,-12.339733,,
10/21/2020 21:00:00,2.58943,201.091795,171.67846,50.605472,32.175032,26.036544,26.408672,-12.134728,,
10/21/2020 21:05:00,2.591233,200.501886,169.433794,49.880217,31.859265,26.393343,26.117452,-11.765719,,
10/21/2020 21:10:00,2.53968,198.699388,169.517774,48.83126,31.159707,25.893004,26.043621,-15.1073,,
10/21/2020 21:15:00,2.591479,200.182353,170.797436,49.64666,31.170882,25.995533,26.88447,-13.46726,,
10/21/2020 21:20:00,2.578529,199.617023,168.988853,49.118084,31.534858,26.260056,25.795468,-13.672265,,
10/21/2020 21:25:00,2.563776,199.469546,164.780517,50.068701,31.930127,27.215621,26.20974,-14.082275,,
10/21/2020 21:30:00,2.589266,200.972994,168.89704,51.117658,33.0103,26.643513,25.75035,-14.389783,,
10/21/2020 21:35:00,2.588528,199.24833,166.29346,49.568808,31.623771,26.793204,26.135909,-14.164277,,
10/21/2020 21:40:00,2.56812,199.846432,166.255983,50.826737,32.786306,26.963401,25.768807,-14.738291,,
10/21/2020 21:45:00,2.582299,199.223751,166.602575,49.888412,31.753195,26.713232,26.279469,-13.610764,,
10/21/2020 21:50:00,2.605084,199.678472,164.227764,49.970362,31.746659,27.406324,26.373808,-13.815769,,
10/21/2020 21:55:00,2.591397,200.403568,164.387106,50.920979,31.751803,27.564218,27.347962,-13.139252,,
10/21/2020 22:00:00,2.578857,199.895591,169.248556,48.491169,30.791785,26.27441,26.230248,-14.061775,,
10/21/2020 22:05:00,2.577627,200.948415,173.015188,50.302258,31.380173,25.6982,27.257724,-15.332806,,
10/21/2020 22:10:00,2.561235,198.863251,167.155593,48.216637,31.043134,26.485619,25.565773,-14.963797,,
10/21/2020 22:15:00,2.602379,201.456391,170.348847,51.232388,32.574707,26.436405,26.47635,-13.364758,,
10/21/2020 22:20:00,2.605494,200.227415,164.325728,50.498938,32.027923,27.531409,26.511215,-13.795268,,
10/21/2020 22:25:00,2.602461,199.649796,167.131003,48.937795,30.967377,26.702979,26.441486,-14.369282,,
10/21/2020 22:30:00,2.556973,199.477739,165.376987,50.36372,32.181257,27.074132,26.152316,-13.549262,,
10/21/2020 22:35:00,2.555252,197.572826,167.063766,47.716743,30.336564,26.159578,26.086689,-13.118752,,
10/21/2020 22:40:00,2.573447,199.719438,170.374613,49.790072,31.770656,25.968876,26.152316,-13.651765,,
10/21/2020 22:45:00,2.566727,200.096324,167.022876,50.638252,32.118466,26.84857,26.52352,-12.401234,,
10/21/2020 22:50:00,2.565087,200.452727,170.68957,50.830834,32.756947,26.09191,25.813926,-12.114227,,
10/21/2020 22:55:00,2.583201,199.190978,171.110199,48.458389,30.951457,25.66129,25.957485,-14.451284,,
10/21/2020 23:00:00,2.578611,200.022586,172.729732,49.077109,31.374622,25.51775,25.986197,-13.549262,,
10/21/2020 23:05:00,2.599593,199.141819,166.673889,49.027939,31.293289,26.674271,26.053875,-12.298732,,
10/21/2020 23:10:00,2.567218,198.887831,172.75563,48.94599,31.422395,25.212216,25.779061,-15.537811,,
10/21/2020 23:15:00,2.603527,199.518705,169.479235,48.773895,30.841722,26.120618,26.455842,-14.061775,,
10/21/2020 23:20:00,2.605002,201.079505,168.491667,49.704025,31.101443,26.766547,27.048538,-13.344257,,
10/21/2020 23:25:00,2.549187,198.977956,169.057024,49.818755,31.941965,26.073455,25.934926,-13.426259,,
10/21/2020 23:30:00,2.547958,199.293393,167.220325,48.909112,31.803874,26.586097,25.190468,-13.85677,,
10/21/2020 23:35:00,2.569185,198.416723,169.608835,47.405334,30.382931,25.796628,25.680621,-13.487761,,
10/21/2020 23:40:00,2.588036,199.63341,168.398235,49.622075,31.980667,26.401546,25.676519,-13.282756,,
10/21/2020 23:45:00,2.553449,199.592444,168.92504,49.876119,31.973184,26.268259,25.949282,-13.549262,,
10/21/2020 23:50:00,2.557957,199.530995,168.42137,49.171351,31.542082,26.368736,25.840587,-11.991224,,
10/21/2020 23:55:00,2.614018,201.296625,172.518509,50.175236,32.533822,25.901207,25.46118,-13.098251,,
10/22/2020 00:00:00,2.573365,199.244234,170.50363,48.638678,31.790621,25.813032,24.927959,-12.852245,,
10/22/2020 00:05:00,2.580742,198.289729,169.219392,47.561039,29.774973,25.851993,26.781927,-15.90682,,
10/22/2020 00:10:00,2.580414,200.755875,168.262132,51.334825,32.716049,26.733738,26.379961,-15.824818,,
10/22/2020 00:15:00,2.551646,198.539621,166.28251,47.770011,30.580003,26.604552,25.777011,-15.51731,,
10/22/2020 00:20:00,2.601314,200.264284,166.746255,49.368031,30.946376,26.9593,26.927537,-13.549262,,
10/22/2020 00:25:00,2.573365,199.125433,173.38135,47.749523,31.171786,25.136345,24.88284,-14.020774,,
10/22/2020 00:30:00,2.56476,199.543285,168.048535,49.769585,31.929474,26.458961,25.902112,-13.897771,,
10/22/2020 00:35:00,2.568202,199.739921,169.113072,50.208016,32.626693,26.264157,25.36479,-13.85677,,
10/22/2020 00:40:00,2.583856,201.079505,173.032086,50.646447,32.333444,25.728959,26.224096,-12.811244,,
10/22/2020 00:45:00,2.546319,198.973859,173.702275,48.605898,31.574562,25.025614,25.202773,-13.323757,,
10/22/2020 00:50:00,2.583283,200.366699,168.536299,48.933697,30.544811,26.565591,27.075199,-14.963797,,
10/22/2020 00:55:00,2.593774,201.644835,171.608972,50.646447,32.466409,26.198539,26.035418,-12.770243,,
10/22/2020 01:00:00,2.565087,198.945183,165.084285,48.84765,31.082614,27.000312,26.174876,-13.180253,,
10/22/2020 01:05:00,2.585823,200.190546,174.449423,48.364146,31.072652,25.181457,25.67857,-13.590263,,
10/22/2020 01:10:00,2.610575,200.243801,167.025741,48.855845,29.93221,26.88753,27.942708,-15.783817,,
10/22/2020 01:15:00,2.584676,199.076274,169.099867,47.384847,29.690993,26.089859,26.720402,-14.820293,,
10/22/2020 01:20:00,2.550908,197.871877,169.662647,48.548533,31.473116,25.638734,25.288908,-13.651765,,
10/22/2020 01:25:00,2.562465,198.412626,168.464302,47.171777,29.668785,26.059101,26.521469,-14.471785,,
10/22/2020 01:30:00,2.553039,199.063984,170.662526,48.011762,30.381079,25.728959,26.336893,-13.03675,,
10/22/2020 01:35:00,2.550417,198.064416,167.770635,48.056835,31.356573,26.126769,24.940264,-13.774768,,
10/22/2020 01:40:00,2.62164,200.534659,168.96706,48.9296,30.62403,26.510226,26.950097,-16.050323,,
10/22/2020 01:45:00,2.581479,200.165966,169.534397,49.724512,31.188495,26.280562,26.939843,-14.389783,,
10/22/2020 01:50:00,2.572628,199.698955,168.03407,49.745,32.409245,26.504074,25.19662,-15.025298,,
10/22/2020 01:55:00,2.586889,201.358073,170.440574,50.007239,31.548368,26.389242,26.701944,-11.41721,,
10/22/2020 02:00:00,2.5773,200.174159,169.135652,48.933697,31.462873,26.374888,25.707282,-14.28728,,
10/22/2020 02:05:00,2.574923,200.702619,172.954681,48.790285,31.438537,25.646936,25.592434,-14.656289,,
10/22/2020 02:10:00,2.595413,201.214693,172.54099,49.687635,31.680474,25.874549,26.176926,-15.558311,,
10/22/2020 02:15:00,2.595085,200.895159,171.132773,49.273789,31.536613,26.108314,25.955435,-14.164277,,
10/22/2020 02:20:00,2.595167,198.953376,169.340044,47.270117,29.690582,26.001685,26.5953,-12.811244,,
10/22/2020 02:25:00,2.580578,199.367132,169.267955,49.085304,31.074661,26.12882,26.437384,-10.453687,,
10/22/2020 02:30:00,2.577955,199.772694,169.150932,49.150864,31.107334,26.264157,26.457893,-12.770243,,
10/22/2020 02:35:00,2.545827,198.498655,166.183995,47.503674,29.937988,26.616855,26.466096,-12.790744,,
10/22/2020 02:40:00,2.559022,200.170063,168.786181,49.720415,31.32077,26.45486,26.738859,-13.03675,,
10/22/2020 02:45:00,2.538942,198.740354,168.048263,48.581313,31.294829,26.243652,25.58218,-13.405759,,
10/22/2020 02:50:00,2.601888,199.305683,169.579783,47.479089,30.230949,26.040645,25.990299,-15.414808,,
10/22/2020 02:55:00,2.60451,199.973427,174.124482,47.716743,30.705295,25.195811,25.532959,-14.512786,,
10/22/2020 03:00:00,2.573611,198.887831,169.397655,47.872448,30.701464,25.970926,25.705231,-12.524237,,
10/22/2020 03:05:00,2.597872,200.870579,170.180193,48.597703,30.732042,26.319523,26.433283,-14.820293,,
10/22/2020 03:10:00,2.589839,200.788648,172.086372,49.511443,31.882172,25.864297,25.70318,-15.1073,,
10/22/2020 03:15:00,2.568694,200.526466,172.765042,49.667147,31.756345,25.642835,26.045672,-13.590263,,
10/22/2020 03:20:00,2.567382,199.838239,172.750561,48.515753,31.558869,25.464436,25.130993,-14.574287,,
10/22/2020 03:25:00,2.586971,200.419955,170.212091,48.08142,30.10359,26.192388,26.8373,-14.205278,,
10/22/2020 03:30:00,2.599839,200.714909,170.267935,48.556728,30.380386,26.258006,26.923436,-12.831745,,
10/22/2020 03:35:00,2.577218,199.391711,167.132357,48.544436,30.675294,26.63326,26.461995,-15.49681,,
10/22/2020 03:40:00,2.584102,200.428148,173.173038,49.413103,31.670481,25.525953,25.906214,-11.704217,,
10/22/2020 03:45:00,2.608608,201.140954,172.117226,49.253301,31.369008,25.95042,26.178977,-14.410283,,
10/22/2020 03:50:00,2.597872,201.112278,170.415328,49.249204,31.613593,26.329776,25.818028,-14.410283,,
10/22/2020 03:55:00,2.560252,198.191411,166.431104,47.606111,30.479045,26.475366,25.7524,-14.758792,,
10/22/2020 04:00:00,2.529353,197.576922,167.859426,47.306995,30.43652,25.975027,25.493993,-13.815769,,
10/22/2020 04:05:00,2.536975,198.277439,166.139541,47.520064,30.258773,26.567642,25.99235,-13.569763,,
10/22/2020 04:10:00,2.566481,200.944318,172.086914,49.150864,31.486482,25.905308,25.900062,-15.619813,,
10/22/2020 04:15:00,2.515338,198.265149,169.772542,47.360262,30.642713,25.718706,25.24379,-11.745218,,
10/22/2020 04:20:00,2.546401,199.731728,173.445793,48.212539,30.99701,25.281935,25.629349,-16.685839,,
10/22/2020 04:25:00,2.579758,199.477739,166.389819,49.667147,31.650326,26.832165,26.199486,-14.143777,,
10/22/2020 04:30:00,2.585987,199.60883,167.519697,49.753195,32.150399,26.600451,25.569875,-13.610764,,
10/22/2020 04:35:00,2.56812,200.30525,169.829098,49.687635,32.285599,26.249803,25.311468,-13.200754,,
10/22/2020 04:40:00,2.603199,200.251995,171.004933,49.331153,31.385397,25.966825,26.236401,-16.603837,,
10/22/2020 04:45:00,2.564514,199.592444,170.101052,49.331153,31.563638,25.997583,25.975943,-13.733767,,
10/22/2020 04:50:00,2.572382,199.78908,173.005469,48.351854,30.920874,25.394716,25.889807,-9.531164,,
