"Tag","Tank","Date","BW","Temp","Sal","Notes","Day","Genotype","Nutrients","Disease","Available","T_Type","T_AW","T_BW","Temperature","Salinity","X","T_SW_den","Days","dBW","dBW_r"
"226","1",2020-09-04,2.9735,27.7,34.6,"",23,"FM9","NH4","Placebo","Experiment","S",10.0067,1.4031,26.36,33.2,"",1.02156603473657,14,0.0308999999999999,0.750065539707351
"226","1",2020-09-11,2.989,27.5,34,"",30,"FM9","NH4","Placebo","Experiment","S",10.0067,1.4031,26.36,33.2,"",1.02156603473657,7,0.0154999999999998,0.744673184558834
"226","7",2020-09-18,3.0038,26.8,33.3,"",37,"FM9","NH4","Placebo","Experiment","S",10.0067,1.4031,26.36,33.2,"",1.02156603473657,7,0.0148000000000001,0.707355541748322
"226","7",2020-09-25,3.0154,26.8,34,"",44,"FM9","NH4","Placebo","Experiment","S",10.0067,1.4031,26.36,33.2,"",1.02156603473657,7,0.0116000000000001,0.551682154984641
"226","7",2020-10-02,3.037,27,32.4,"",51,"FM9","NH4","Placebo","Experiment","S",10.0067,1.4031,26.36,33.2,"",1.02156603473657,7,0.0215999999999998,1.02331839414813
"226","7",2020-10-09,3.0619,26.7,31.6,"",58,"FM9","NH4","Placebo","Experiment","S",10.0067,1.4031,26.36,33.2,"",1.02156603473657,7,0.0249000000000001,1.1712686391646
"227","5",2020-08-12,2.8772,27.9,32.2,"",0,"FM9","Ambient","Placebo","Experiment","S",10.0339,1.4139,26.36,33.2,"",1.02156603473657,0,0,NA
"227","5",2020-08-21,2.8906,27.8,34.3,"Water sample Batch 3 init",9,"FM9","Ambient","Placebo","Experiment","S",10.0339,1.4139,26.36,33.2,"",1.02156603473657,9,0.0133999999999999,0.517478412654272
"227","5",2020-09-04,2.9679,27.4,34.4,"Water sample # 1. tank 5 initial",23,"FM9","Ambient","Placebo","Experiment","S",10.0339,1.4139,26.36,33.2,"",1.02156603473657,14,0.0773000000000001,1.9101323501794
"227","5",2020-09-11,3.0108,27.9,34,"",30,"FM9","Ambient","Placebo","Experiment","S",10.0339,1.4139,26.36,33.2,"",1.02156603473657,7,0.0428999999999999,2.06495213065515
"227","5",2020-09-18,3.0584,27.5,33.2,"water sample 3",37,"FM9","Ambient","Placebo","Experiment","S",10.0339,1.4139,26.36,33.2,"",1.02156603473657,7,0.0475999999999996,2.2585359372924
"227","5",2020-09-25,3.101,27.8,33.9,"",44,"FM9","Ambient","Placebo","Experiment","S",10.0339,1.4139,26.36,33.2,"",1.02156603473657,7,0.0426000000000002,1.98983595530811
"227","5",2020-10-02,3.1313,27.7,32.4,"water sample #3 start of tank 5",51,"FM9","Ambient","Placebo","Experiment","S",10.0339,1.4139,26.36,33.2,"",1.02156603473657,7,0.0303,1.39586308564058
"227","5",2020-10-09,3.1698,27.6,31.6,"water sample #3 start of tank 5",58,"FM9","Ambient","Placebo","Experiment","S",10.0339,1.4139,26.36,33.2,"",1.02156603473657,7,0.0385,1.75645897869894
"228","5",2020-08-12,6.6506,27.8,32.2,"",0,"FM9","Ambient","Pathogen","Experiment","S",10.0645,1.4428,26.35,33.2,"",1.02156915563199,0,0,NA
"228","5",2020-08-21,6.752,27.9,34.3,"",9,"FM9","Ambient","Pathogen","Experiment","S",10.0645,1.4428,26.35,33.2,"",1.02156915563199,9,0.1014,1.69408273940196
"228","5",2020-09-04,6.9985,27.4,34.4,"",23,"FM9","Ambient","Pathogen","Experiment","S",10.0645,1.4428,26.35,33.2,"",1.02156915563199,14,0.2465,2.60769295870007
"228","5",2020-09-11,7.0975,27.8,33.9,"",30,"FM9","Ambient","Pathogen","Experiment","S",10.0645,1.4428,26.35,33.2,"",1.02156915563199,7,0.0990000000000002,2.02084120066545
"228","5",2020-09-18,7.1948,27.5,33.2,"",37,"FM9","Ambient","Pathogen","Experiment","S",10.0645,1.4428,26.35,33.2,"",1.02156915563199,7,0.0972999999999997,1.95843606903839
"228","5",2020-09-25,7.2893,27.8,33.9,"",44,"FM9","Ambient","Pathogen","Experiment","S",10.0645,1.4428,26.35,33.2,"",1.02156915563199,7,0.0945,1.87635514538278
"228","5",2020-10-02,7.3533,27.7,32.4,"",51,"FM9","Ambient","Pathogen","Experiment","S",10.0645,1.4428,26.35,33.2,"",1.02156915563199,7,0.0640000000000001,1.25428465598304
"228","5",2020-10-09,7.4358,27.6,31.6,"",58,"FM9","Ambient","Pathogen","Experiment","S",10.0645,1.4428,26.35,33.2,"",1.02156915563199,7,0.0825000000000005,1.6027789272455
"229","7",2020-08-12,7.4643,27.8,32.2,"",0,"FM9","Ambient","Pathogen","Experiment","S",10.0661,1.424,26.37,33.2,"",1.02156291307221,0,0,NA
"229","7",2020-08-21,7.6506,27.2,34.4,"",9,"FM9","Ambient","Pathogen","Experiment","S",10.0661,1.424,26.37,33.2,"",1.02156291307221,9,0.1863,2.77320043406616
"229","7",2020-09-04,7.9856,27.3,34.7,"",23,"FM9","Ambient","Pathogen","Experiment","S",10.0661,1.424,26.37,33.2,"",1.02156291307221,14,0.335,3.12767252615108
"229","7",2020-09-11,8.1021,27.6,33.9,"",30,"FM9","Ambient","Pathogen","Experiment","S",10.0661,1.424,26.37,33.2,"",1.02156291307221,7,0.1165,2.08410853822595
"229","1",2020-09-18,8.1674,27.9,32.5,"",37,"FM9","Ambient","Pathogen","Experiment","S",10.0661,1.424,26.37,33.2,"",1.02156291307221,7,0.0653000000000006,1.1513769798659
"230","7",2020-08-12,7.4506,28.2,32.1,"",0,"FM6","Ambient","Pathogen","Experiment","S",10.0998,1.3997,26.34,33.2,"",1.02157227575836,0,0,NA
"230","7",2020-08-21,7.6757,27.2,34.4,"",9,"FM6","Ambient","Pathogen","Experiment","S",10.0998,1.3997,26.34,33.2,"",1.02157227575836,9,0.2251,3.35692576585928
"230","7",2020-09-04,8.0173,27.3,34.7,"",23,"FM6","Ambient","Pathogen","Experiment","S",10.0998,1.3997,26.34,33.2,"",1.02157227575836,14,0.341600000000001,3.17886316557448
"230","7",2020-09-11,8.1436,27.5,34,"",30,"FM6","Ambient","Pathogen","Experiment","S",10.0998,1.3997,26.34,33.2,"",1.02157227575836,7,0.126299999999999,2.25049045724333
"230","1",2020-09-18,8.1978,27.9,32.5,"",37,"FM6","Ambient","Pathogen","Experiment","S",10.0998,1.3997,26.34,33.2,"",1.02157227575836,7,0.0542000000000016,0.950790454204206
"230","1",2020-09-25,8.2266,27.7,34.1,"water sample 1 -towards end of tank 1",44,"FM6","Ambient","Pathogen","Experiment","S",10.0998,1.3997,26.34,33.2,"",1.02157227575836,7,0.0287999999999986,0.501876810154616
"230","1",2020-10-02,8.2648,27.8,32.4,"",51,"FM6","Ambient","Pathogen","Experiment","S",10.0998,1.3997,26.34,33.2,"",1.02157227575836,7,0.0381999999999998,0.663353372856688
"230","1",2020-10-09,8.3031,27.6,31.5,"",58,"FM6","Ambient","Pathogen","Experiment","S",10.0998,1.3997,26.34,33.2,"",1.02157227575836,7,0.0383000000000013,0.662015846896327
"231","1",2020-08-12,4.6147,28.3,32.1,"",0,"FM6","NH4","Placebo","Experiment","S",10.1116,1.4221,26.39,33.2,"",1.02155666743712,0,0,NA
"231","1",2020-08-21,4.7069,28.1,33.5,"",9,"FM6","NH4","Placebo","Experiment","S",10.1116,1.4221,26.39,33.2,"",1.02155666743712,9,0.0922000000000001,2.21995892353662
"231","1",2020-09-04,4.8337,27.6,34.6,"",23,"FM6","NH4","Placebo","Experiment","S",10.1116,1.4221,26.39,33.2,"",1.02155666743712,14,0.1268,1.92422674310966
"231","1",2020-09-11,4.8845,27.4,34,"",30,"FM6","NH4","Placebo","Experiment","S",10.1116,1.4221,26.39,33.2,"",1.02155666743712,7,0.0507999999999997,1.50136393593786
"231","7",2020-09-18,4.9398,26.8,33.3,"",37,"FM6","NH4","Placebo","Experiment","S",10.1116,1.4221,26.39,33.2,"",1.02155666743712,7,0.0552999999999999,1.61736104002456
"231","7",2020-09-25,4.9902,26.8,34,"",44,"FM6","NH4","Placebo","Experiment","S",10.1116,1.4221,26.39,33.2,"",1.02155666743712,7,0.0503999999999998,1.45754888861897
"231","7",2020-10-02,5.0348,27,32.4,"",51,"FM6","NH4","Placebo","Experiment","S",10.1116,1.4221,26.39,33.2,"",1.02155666743712,7,0.0446,1.27678821919534
"231","7",2020-10-09,5.079,26.7,31.6,"",58,"FM6","NH4","Placebo","Experiment","S",10.1116,1.4221,26.39,33.2,"",1.02155666743712,7,0.0442,1.2541284091296
"232","3",2020-08-12,7.5046,28.2,32.1,"",0,"FM6","NH4","Pathogen","Experiment","S",10.1242,1.4352,26.37,33.2,"",1.02156291307221,0,0,NA
"232","3",2020-08-21,7.5982,27.8,33.6,"",9,"FM6","NH4","Pathogen","Experiment","S",10.1242,1.4352,26.37,33.2,"",1.02156291307221,9,0.0936000000000003,1.38581669909123
"232","3",2020-09-04,7.7575,27.4,34.7,"",23,"FM6","NH4","Pathogen","Experiment","S",10.1242,1.4352,26.37,33.2,"",1.02156291307221,14,0.1593,1.49753513050083
"232","3",2020-09-11,7.8419,26.6,34.1,"",30,"FM6","NH4","Pathogen","Experiment","S",10.1242,1.4352,26.37,33.2,"",1.02156291307221,7,0.0843999999999996,1.55425624971225
"232","3",2020-09-18,7.9319,27.4,32.6,"",37,"FM6","NH4","Pathogen","Experiment","S",10.1242,1.4352,26.37,33.2,"",1.02156291307221,7,0.0899999999999999,1.6395443524073
"232","3",2020-09-25,7.9757,27.1,34.2,"",44,"FM6","NH4","Pathogen","Experiment","S",10.1242,1.4352,26.37,33.2,"",1.02156291307221,7,0.0438000000000001,0.788858010961165
"232","3",2020-10-02,8.0081,27.2,32.5,"",51,"FM6","NH4","Pathogen","Experiment","S",10.1242,1.4352,26.37,33.2,"",1.02156291307221,7,0.0324000000000009,0.580334193684762
"232","3",2020-10-09,8.0497,27.1,31.5,"",58,"FM6","NH4","Pathogen","Experiment","S",10.1242,1.4352,26.37,33.2,"",1.02156291307221,7,0.041599999999999,0.74210576077434
"234","8",2020-08-12,6.1609,28.2,32.1,"",0,"FM6","Ambient","Pathogen","Experiment","S",10.0738,1.4292,26.36,33.2,"",1.02156603473657,0,0,NA
"234","8",2020-08-21,6.2959,27,34.5,"",9,"FM6","Ambient","Pathogen","Experiment","S",10.0738,1.4292,26.36,33.2,"",1.02156603473657,9,0.135,2.4347092145628
"234","8",2020-09-04,6.488,27.1,34.5,"",23,"FM6","Ambient","Pathogen","Experiment","S",10.0738,1.4292,26.36,33.2,"",1.02156603473657,14,0.192100000000001,2.17942288972643
"234","8",2020-09-11,6.5856,27.3,34,"",30,"FM6","Ambient","Pathogen","Experiment","S",10.0738,1.4292,26.36,33.2,"",1.02156603473657,7,0.0975999999999999,2.14902237097058
"234","2",2020-09-18,6.6669,27.7,32.5,"",37,"FM6","Ambient","Pathogen","Experiment","S",10.0738,1.4292,26.36,33.2,"",1.02156603473657,7,0.0812999999999997,1.76358808829654
"234","2",2020-09-25,6.6938,27.3,34.1,"",44,"FM6","Ambient","Pathogen","Experiment","S",10.0738,1.4292,26.36,33.2,"",1.02156603473657,7,0.0269000000000004,0.57640839713468
"234","2",2020-10-02,6.7397,27.5,32.4,"",51,"FM6","Ambient","Pathogen","Experiment","S",10.0738,1.4292,26.36,33.2,"",1.02156603473657,7,0.0458999999999996,0.979584519576743
"234","2",2020-10-09,6.7758,27.3,31.5,"",58,"FM6","Ambient","Pathogen","Experiment","S",10.0738,1.4292,26.36,33.2,"",1.02156603473657,7,0.0361000000000002,0.76518878542708
"235","4",2020-08-12,6.5566,28.3,32.1,"",0,"FM6","NH4","Pathogen","Experiment","S",10.0915,1.4179,26.34,33.2,"",1.02157227575836,0,0,NA
"235","4",2020-08-21,6.7661,27.2,33.7,"",9,"FM6","NH4","Pathogen","Experiment","S",10.0915,1.4179,26.34,33.2,"",1.02157227575836,9,0.209499999999999,3.55028181950671
"235","4",2020-09-04,6.9627,27.1,34.5,"",23,"FM6","NH4","Pathogen","Experiment","S",10.0915,1.4179,26.34,33.2,"",1.02157227575836,14,0.1966,2.07547289322611
"235","4",2020-09-11,7.0126,26.5,34.1,"",30,"FM6","NH4","Pathogen","Experiment","S",10.0915,1.4179,26.34,33.2,"",1.02157227575836,7,0.0499000000000001,1.02382286017945
"235","4",2020-09-18,7.065,27,32.6,"",37,"FM6","NH4","Pathogen","Experiment","S",10.0915,1.4179,26.34,33.2,"",1.02157227575836,7,0.0524000000000004,1.06746631573373
"235","4",2020-09-25,7.0862,26.8,34.1,"",44,"FM6","NH4","Pathogen","Experiment","S",10.0915,1.4179,26.34,33.2,"",1.02157227575836,7,0.0211999999999994,0.428672530583347
"235","4",2020-10-02,7.1253,26.8,32.5,"",51,"FM6","NH4","Pathogen","Experiment","S",10.0915,1.4179,26.34,33.2,"",1.02157227575836,7,0.0391000000000004,0.788252418181019
"235","4",2020-10-09,7.1715,26.8,31.6,"",58,"FM6","NH4","Pathogen","Experiment","S",10.0915,1.4179,26.34,33.2,"",1.02157227575836,7,0.0461999999999998,0.92627678834575
"237","2",2020-08-12,7.6464,28.2,32.1,"",0,"FM6","NH4","Pathogen","Experiment","S",10.0278,1.4175,26.33,33.2,"",1.02157539511556,0,0,NA
"237","2",2020-08-21,7.8517,27.9,33.5,"",9,"FM6","NH4","Pathogen","Experiment","S",10.0278,1.4175,26.33,33.2,"",1.02157539511556,9,0.2053,2.98324847132129
"237","2",2020-09-04,8.0876,27.5,34.6,"",23,"FM6","NH4","Pathogen","Experiment","S",10.0278,1.4175,26.33,33.2,"",1.02157539511556,14,0.2359,2.14603206948814
"237","2",2020-09-11,8.1731,26.7,34.1,"",30,"FM6","NH4","Pathogen","Experiment","S",10.0278,1.4175,26.33,33.2,"",1.02157539511556,7,0.0854999999999997,1.51024849328425
"237","8",2020-09-18,8.231,26.9,33.2,"",37,"FM6","NH4","Pathogen","Experiment","S",10.0278,1.4175,26.33,33.2,"",1.02157539511556,7,0.0579000000000001,1.01203075594677
"237","8",2020-09-25,8.2714,26.7,34,"",44,"FM6","NH4","Pathogen","Experiment","S",10.0278,1.4175,26.33,33.2,"",1.02157539511556,7,0.0404,0.701181942829373
"237","8",2020-10-02,8.3199,26.9,32.4,"",51,"FM6","NH4","Pathogen","Experiment","S",10.0278,1.4175,26.33,33.2,"",1.02157539511556,7,0.0485000000000007,0.83765401607606
"237","8",2020-10-09,8.361,26.6,31.6,"",58,"FM6","NH4","Pathogen","Experiment","S",10.0278,1.4175,26.33,33.2,"",1.02157539511556,7,0.0411000000000001,0.705709031530258
"238","2",2020-08-12,5.3828,28.3,32.1,"",0,"FM6","NH4","Pathogen","Experiment","S",10.1094,1.4148,26.32,33.2,"",1.02157851370348,0,0,NA
"238","2",2020-08-21,5.537,27.9,33.6,"",9,"FM6","NH4","Pathogen","Experiment","S",10.1094,1.4148,26.32,33.2,"",1.02157851370348,9,0.1542,3.18297788016151
"238","2",2020-09-04,5.7598,27.5,34.6,"",23,"FM6","NH4","Pathogen","Experiment","S",10.1094,1.4148,26.32,33.2,"",1.02157851370348,14,0.2228,2.87417116024666
"238","2",2020-09-11,5.8221,26.6,34.1,"",30,"FM6","NH4","Pathogen","Experiment","S",10.1094,1.4148,26.32,33.2,"",1.02157851370348,7,0.0622999999999996,1.54519254140768
"238","8",2020-09-18,5.8874,26.9,33.2,"",37,"FM6","NH4","Pathogen","Experiment","S",10.1094,1.4148,26.32,33.2,"",1.02157851370348,7,0.0653000000000006,1.60226918613069
"238","8",2020-09-25,5.9238,26.7,34,"",44,"FM6","NH4","Pathogen","Experiment","S",10.1094,1.4148,26.32,33.2,"",1.02157851370348,7,0.0363999999999995,0.883242178211084
"238","8",2020-10-02,5.9564,26.9,32.4,"",51,"FM6","NH4","Pathogen","Experiment","S",10.1094,1.4148,26.32,33.2,"",1.02157851370348,7,0.0326000000000004,0.786174897387305
"238","8",2020-10-09,6.0033,26.6,31.6,"",58,"FM6","NH4","Pathogen","Experiment","S",10.1094,1.4148,26.32,33.2,"",1.02157851370348,7,0.0468999999999999,1.12484050768921
"239","2",2020-08-12,4.3814,28.2,32.1,"",0,"FM6","NH4","Placebo","Experiment","S",10.0457,1.4237,26.31,33.2,"",1.02158163152201,0,0,NA
"239","2",2020-08-21,4.5076,27.8,33.5,"",9,"FM6","NH4","Placebo","Experiment","S",10.0457,1.4237,26.31,33.2,"",1.02158163152201,9,0.1262,3.20039764053093
"239","2",2020-09-04,4.6703,27.5,34.7,"",23,"FM6","NH4","Placebo","Experiment","S",10.0457,1.4237,26.31,33.2,"",1.02158163152201,14,0.1627,2.57818541384075
"239","2",2020-09-11,4.724,26.6,34.1,"",30,"FM6","NH4","Placebo","Experiment","S",10.0457,1.4237,26.31,33.2,"",1.02158163152201,7,0.0537000000000001,1.64259867062685
"239","8",2020-09-18,4.7765,26.9,33.2,"",37,"FM6","NH4","Placebo","Experiment","S",10.0457,1.4237,26.31,33.2,"",1.02158163152201,7,0.0525000000000002,1.58763759525826
"239","8",2020-09-25,4.795,26.7,34,"",44,"FM6","NH4","Placebo","Experiment","S",10.0457,1.4237,26.31,33.2,"",1.02158163152201,7,0.0184999999999995,0.553304122863409
"239","8",2020-10-02,4.8214,26.9,32.4,"",51,"FM6","NH4","Placebo","Experiment","S",10.0457,1.4237,26.31,33.2,"",1.02158163152201,7,0.0263999999999998,0.786533591538798
"239","8",2020-10-09,4.8702,26.6,31.6,"",58,"FM6","NH4","Placebo","Experiment","S",10.0457,1.4237,26.31,33.2,"",1.02158163152201,7,0.0488,1.44593449442663
"241","6",2020-08-12,7.6225,28.2,32.1,"",0,"FM6","Ambient","Pathogen","Experiment","S",10.047,1.419,26.26,33.2,"",1.02159720906974,0,0,NA
"241","6",2020-08-21,7.8178,27.4,34.4,"",9,"FM6","Ambient","Pathogen","Experiment","S",10.047,1.419,26.26,33.2,"",1.02159720906974,9,0.1953,2.846835027878
"241","6",2020-09-04,8.1679,27.3,34.4,"",23,"FM6","Ambient","Pathogen","Experiment","S",10.047,1.419,26.26,33.2,"",1.02159720906974,14,0.350099999999999,3.19874425760992
"241","6",2020-09-11,8.2926,27.7,34,"",30,"FM6","Ambient","Pathogen","Experiment","S",10.047,1.419,26.26,33.2,"",1.02159720906974,7,0.124700000000001,2.18101173058997
"241","6",2020-09-18,8.3745,27.1,33.2,"",37,"FM6","Ambient","Pathogen","Experiment","S",10.047,1.419,26.26,33.2,"",1.02159720906974,7,0.0818999999999992,1.41089646190578
"241","6",2020-09-25,8.4254,27.1,33.9,"",44,"FM6","Ambient","Pathogen","Experiment","S",10.047,1.419,26.26,33.2,"",1.02159720906974,7,0.0509000000000004,0.868282114923712
"241","6",2020-10-02,8.4866,27.5,32.4,"",51,"FM6","Ambient","Pathogen","Experiment","S",10.047,1.419,26.26,33.2,"",1.02159720906974,7,0.0611999999999995,1.03767858414521
"241","6",2020-10-09,8.5448,27,31.6,"",58,"FM6","Ambient","Pathogen","Experiment","S",10.047,1.419,26.26,33.2,"",1.02159720906974,7,0.0582000000000011,0.979695721995367
"242","8",2020-08-12,5.4826,28.2,32.1,"",0,"FM6","Ambient","Pathogen","Experiment","S",10.0163,1.3932,26.26,33.2,"",1.02159720906974,0,0,NA
"242","8",2020-08-21,5.6668,27.1,34.4,"",9,"FM6","Ambient","Pathogen","Experiment","S",10.0163,1.3932,26.26,33.2,"",1.02159720906974,9,0.184200000000001,3.73302204550154
"242","8",2020-09-04,5.8472,27.1,34.5,"",23,"FM6","Ambient","Pathogen","Experiment","S",10.0163,1.3932,26.26,33.2,"",1.02159720906974,14,0.1804,2.27389607639484
"242","8",2020-09-11,5.9478,27.3,34,"",30,"FM6","Ambient","Pathogen","Experiment","S",10.0163,1.3932,26.26,33.2,"",1.02159720906974,7,0.1006,2.45783085432832
"242","2",2020-09-18,6.0133,27.7,32.5,"",37,"FM6","Ambient","Pathogen","Experiment","S",10.0163,1.3932,26.26,33.2,"",1.02159720906974,7,0.0655000000000001,1.57321074298781
"242","2",2020-09-25,6.0566,27.3,34.1,"",44,"FM6","Ambient","Pathogen","Experiment","S",10.0163,1.3932,26.26,33.2,"",1.02159720906974,7,0.0433000000000003,1.02867215766955
"242","2",2020-10-02,6.1135,27.5,32.4,"",51,"FM6","Ambient","Pathogen","Experiment","S",10.0163,1.3932,26.26,33.2,"",1.02159720906974,7,0.0568999999999997,1.34210141474943
"242","2",2020-10-09,6.1625,27.3,31.5,"",58,"FM6","Ambient","Pathogen","Experiment","S",10.0163,1.3932,26.26,33.2,"",1.02159720906974,7,0.0489999999999995,1.14500695182791
"243","7",2020-08-12,5.0432,28.3,32.1,"",0,"FM6","Ambient","Pathogen","Experiment","S",10.0742,1.4168,26.28,33.2,"",1.02159098036008,0,0,NA
"243","7",2020-08-21,5.1612,27.2,34.4,"",9,"FM6","Ambient","Pathogen","Experiment","S",10.0742,1.4168,26.28,33.2,"",1.02159098036008,9,0.118,2.59976029328822
"243","7",2020-09-04,5.3425,27.2,34.7,"",23,"FM6","Ambient","Pathogen","Experiment","S",10.0742,1.4168,26.28,33.2,"",1.02159098036008,14,0.1813,2.50910640936217
"243","7",2020-09-11,5.456,27.6,34,"",30,"FM6","Ambient","Pathogen","Experiment","S",10.0742,1.4168,26.28,33.2,"",1.02159098036008,7,0.1135,3.0349622300956
"243","1",2020-09-18,5.5284,27.9,32.5,"",37,"FM6","Ambient","Pathogen","Experiment","S",10.0742,1.4168,26.28,33.2,"",1.02159098036008,7,0.0724,1.89568496020109
"243","1",2020-09-25,5.5743,27.7,34.1,"",44,"FM6","Ambient","Pathogen","Experiment","S",10.0742,1.4168,26.28,33.2,"",1.02159098036008,7,0.0458999999999996,1.18608328940431
"243","1",2020-10-02,5.6456,27.8,32.4,"",51,"FM6","Ambient","Pathogen","Experiment","S",10.0742,1.4168,26.28,33.2,"",1.02159098036008,7,0.0712999999999999,1.82726338476836
"243","1",2020-10-09,5.6597,27.5,31.5,"",58,"FM6","Ambient","Pathogen","Experiment","S",10.0742,1.4168,26.28,33.2,"",1.02159098036008,7,0.0141,0.356788598959493
"244","6",2020-08-12,4.3522,28.2,32.1,"",0,"FM6","Ambient","Placebo","Experiment","S",10.0676,1.428,26.25,33.2,"",1.0216003222695,0,0,NA
"244","6",2020-08-21,4.3902,27.6,34.3,"",9,"FM6","Ambient","Placebo","Experiment","S",10.0676,1.428,26.25,33.2,"",1.0216003222695,9,0.0380000000000003,0.970135155145042
"244","6",2020-09-04,4.4378,27.4,34.4,"",23,"FM6","Ambient","Placebo","Experiment","S",10.0676,1.428,26.25,33.2,"",1.0216003222695,14,0.0476000000000001,0.774452188966335
"244","6",2020-09-11,4.4834,27.7,34,"",30,"FM6","Ambient","Placebo","Experiment","S",10.0676,1.428,26.25,33.2,"",1.0216003222695,7,0.0455999999999994,1.4679088093843
"244","6",2020-09-18,4.5209,27.1,33.2,"",37,"FM6","Ambient","Placebo","Experiment","S",10.0676,1.428,26.25,33.2,"",1.0216003222695,7,0.0375000000000005,1.19488398473099
"244","6",2020-09-25,4.5488,27.1,33.9,"",44,"FM6","Ambient","Placebo","Experiment","S",10.0676,1.428,26.25,33.2,"",1.0216003222695,7,0.0278999999999998,0.881619652218421
"244","6",2020-10-02,4.5783,27.5,32.4,"",51,"FM6","Ambient","Placebo","Experiment","S",10.0676,1.428,26.25,33.2,"",1.0216003222695,7,0.0294999999999996,0.926460981860197
"244","6",2020-10-09,4.60789,27,31.6,"",58,"FM6","Ambient","Placebo","Experiment","S",10.0676,1.428,26.25,33.2,"",1.0216003222695,7,0.0295900000000007,0.923299665190781
"245","7",2020-08-12,3.9241,28.3,32.1,"",0,"FM6","Ambient","Placebo","Experiment","S",10.1328,1.425,26.33,33.2,"",1.02157539511556,0,0,NA
"245","7",2020-08-21,3.9793,27.2,34.4,"",9,"FM6","Ambient","Placebo","Experiment","S",10.1328,1.425,26.33,33.2,"",1.02157539511556,9,0.0551999999999997,1.56299108925188
"245","7",2020-09-04,4.1048,27.2,34.7,"",23,"FM6","Ambient","Placebo","Experiment","S",10.1328,1.425,26.33,33.2,"",1.02157539511556,14,0.1255,2.25272930271297
"245","7",2020-09-11,4.1851,27.6,34,"",30,"FM6","Ambient","Placebo","Experiment","S",10.1328,1.425,26.33,33.2,"",1.02157539511556,7,0.0803000000000003,2.79463763677368
"245","1",2020-09-18,4.2315,27.9,32.5,"",37,"FM6","Ambient","Placebo","Experiment","S",10.1328,1.425,26.33,33.2,"",1.02157539511556,7,0.0463999999999993,1.58385018961825
"245","1",2020-09-25,4.2424,27.7,34.1,"",44,"FM6","Ambient","Placebo","Experiment","S",10.1328,1.425,26.33,33.2,"",1.02157539511556,7,0.0109000000000004,0.367988386421578
"245","1",2020-10-02,4.2698,27.9,32.4,"",51,"FM6","Ambient","Placebo","Experiment","S",10.1328,1.425,26.33,33.2,"",1.02157539511556,7,0.0274000000000001,0.922658333557827
